10,3
10,2
10,2
10,1
10,1
10,1
10,1
10,0
10,0
10,0
0,8
0,8
10,2
10,1
0,8
0,8
0,8
0,6
0,6
0,6
0,6
0,6
0,9
10,2
10,2
10,2
10,1
10,1
10,1
10,1
10,1
10,1
0,9
10,0
0,9
0,9
0,9
0,9
0,8
0,8
0,9
10,0
0,8
0,8
10,2
10,1
0,9
0,8
0,8
0,6
0,6
0,6
0,6
0,7
10,1
10,0
10,0
10,0
10,1
10,1
10,1
10,1
10,0
10,0
10,0
10,0
10,1
10,0
10,0
10,0
10,3
10,3
10,2
10,2
10,1
10,1
0,8
0,8
10,0
10,0
0,7
0,8
0,9
0,9
10,1
10,0
10,0
0,9
0,9
0,9
0,9
0,9
10,0
10,0
10,0
10,0
10,2
10,1
10,1
10,1
10,0
10,0
10,1
10,0
10,0
10,0
10,0
10,0
0,9
0,9
0,9
0,9
0,7
0,7
10,0
10,0
0,9
0,9
0,8
10,2
10,0
10,0
10,0
0,9
0,9
10,0
10,1
10,1
10,0
10,0
10,0
10,1
10,1
0,9
0,9
10,0
10,0
10,0
10,1
10,2
10,1
10,1
10,1
0,9
0,6
0,6
10,2
10,1
0,8
0,8
10,0
10,2
10,2
10,3
10,0
10,1
10,1
10,1
10,1
10,0
10,0
10,1
10,0
10,0
10,0
10,0
10,0
10,0
0,9
0,9
0,9
0,9
0,9
0,9
10,0
10,0
10,1
10,1
10,1
10,0
0,8
0,8
10,0
0,6
0,6
0,7
0,7
10,0
0,9
10,0
0,9
0,9
0,9
0,9
0,9
10,0
10,2
10,1
10,1
10,1
10,1
10,1
0,9
0,9
0,9
0,9
10,0
10,0
10,0
10,0
10,0
10,0
0,9
0,9
0,9
0,9
10,0
10,1
10,1
10,3
10,3
10,3
10,1
10,2
10,2
0,9
10,1
10,2
10,1
10,0
10,0
10,0
10,0
10,0
10,0
0,9
0,9
10,0
10,0
10,0
10,1
10,1
10,1
10,0
10,0
10,0
0,9
10,0
0,9
0,9
0,9
0,9
0,9
0,9
0,9
10,0
10,0
10,1
10,3
10,3
10,3
10,0
0,8
0,8
0,8
0,7
0,7
10,1
10,0
10,0
0,9
10,1
10,0
10,0
10,1
10,2
10,2
10,4
10,3
10,3
10,3
10,2
10,2
10,0
10,1
10,2
10,2
10,2
10,2
10,2
10,1
10,1
10,4
10,4
10,4
10,5
10,5
10,5
10,3
10,5
10,2
10,0
0,9
10,3
10,2
10,4
10,5
10,5
10,5
10,7
10,9
10,9
10,9
10,8
10,6
10,4
10,5
10,6
10,6
10,6
10,6
10,6
10,5
10,5
10,4
10,4
10,5
10,6
10,6
10,6
10,6
10,6
10,5
10,7
10,6
10,6
10,4
10,3
10,5
10,4
10,3
10,6
10,5
10,5
10,5
10,4
10,5
10,6
10,7
10,8
10,8
10,8
10,7
10,7
10,8
10,6
10,6
10,6
10,6
10,5
10,5
10,6
10,6
10,6
10,6
10,5
10,8
10,8
10,8
10,7
10,8
10,8
10,8
10,8
10,6
10,6
10,6
10,5
10,5
10,5
10,1
10,4
10,4
10,3
10,3
10,3
10,2
10,5
10,2
10,2
10,2
10,1
10,1
10,2
10,1
10,2
10,2
10,5
10,5
10,5
10,6
10,5
10,8
10,8
10,6
10,9
10,8
20,1
20,1
30,9
40,1
30,7
30,5
30,7
30,9
30,7
30,8
30,9
